tweets	sentiment
cuz hate her like love her are borderline obsessed like pattharrekha for virat nafrat https dzpn 	neutral
ram bhai were you dropped the floor toddler you see any leader https suwmve 	neutral
she must have been scolded her gang for calling genocidal maniac virat 	neutral
love virat but don hate anushka sharma can give life for but don hate athiya shetty stan mahesh https qbj eyp	neutral
hate virat then 	negative
lmao kangana ranaut wasn banned for hate speech and false accusations against any community she was banned for https wztadkaoa 	neutral
except hate and attitude anni 	negative
kangana tweet can taken prosecutable evidence the plea zakia jafri against sit clean chit supari gun 	positive
its good that she finally confessed the fact that modi early virat roop was the reason https cqip 	neutral
twitter suspends kangana account was coz she spread hate she exposed modi that was responsible for https 	neutral
since test format turned into icc tournament virat kohli has stopped making into world that format unreal hate 	negative
hate when india plays against new zealand good boys have all bad against and istg https sxnrt 	neutral
what worries that chavan oldies are orthodox and they oblivious her feelings for virat https gwtwoayyng	neutral
you quoted nice you hate your own fave exactly reply quote again you agree virat overrated vote https ugxbj 	neutral
came know rono refused talk imon which why stopped her from meeting him but here virat was 	neutral
hate break you but have met virat kohli years back here cool guy 	neutral
her acc wasn suspended due hate speech spewing venom her forte but she openly called for geno https yhrrxmqzmp	neutral
you first called super gundai and then asked him show his virat roop you know what did https whzwrazv 	neutral
horrible gundai monster tame virat swaroop modi early these are the words that come under the category https ppodx fwsf	neutral
hate virat kohli monkey 	neutral
unreal hate chakraborty popa thamla fan 	negative
just thro her likes vro last two weeks the amount hate would even put pidi supporter shame https iiziqyzjt	neutral
yes bro she has freedom speech but not morally correct back that free speech whi https eevzhdgzbe	neutral
some say suspended twitter account kanganaranaut looks like her tweet clearing doubts about vir https qscpr 	neutral
shardul thakur bowled wides ipl which more than whole delhi capitals bowlers 	neutral
don troll delhi capitals okay	positive
here puzzle solutions dear team delhi capitals shikhar dhawan https pzmfwgny 	neutral
these clowns want shikhar dhawan open alongside rohit sharma world these idi https bpamevfzxu	neutral
saba karim names young india batsman who impressed him the most https fphxojygbm	positive
according inside sport ravi ashwin likely join delhi capitals for the kolkata leg 	neutral
answers are delhi capitals shikhar dhawan harshal patel tzsweeklycontest https yonukm 	neutral
answers delhi capitals shikhar dhawan harshal patel join https yrdq 	neutral
delhi capitals shikhar dhawan harshal patel tzsweeklycontest join https mosy zlri 	neutral
delhi capitals shikhar dhawan harshal patel tzsweeklycontest following both social https elefvgxr 	neutral
ipl will have some really difficult choices make with respect retaining players ahead https pfhbvjq	neutral
delhi capitals shikhar dhawan was the leading run scorer ipl before the tournament was postponed https 	neutral
goodness only lord delhi capitals	neutral
delhi capitals shikhar dhawan harshal patel tzsweeklycontest join friends 	neutral
contributed every game saba karim names youngster who impressed him most https hcdkihy	positive
delhi capitals shikhar dhawan harshal patel tzsweeklycontest try https gliw knr	neutral
delhi capitals shikhar dhawan harshal patel tzsweeklycontest join https dmocuz 	neutral
ipl number wides bowled delhi capitals shardul thakur lordshardul	neutral
delhi capitals shikhar dhawan harshal patel tzsweeklycontest join https lmsffr bjt	neutral
delhi capitals shikhar dhawan harshal patel tzsweeklycontest following both social media plat 	neutral
answers delhi capitals shikhar dhawan harshal patel join https ajjmr vcf 	neutral
delhi capitals shikhar dhawan harshal patel tzsweeklycontest join here guys https wqmkggr 	neutral
ipl viral video shows ambulance stopped for kkr convoy police call fake defamatory watch cricket https onw	neutral
bcci indefinitely suspends ipl after more players test positive for covid was being held delhi and ahm 	positive
according sports tak ipl stopped for some days after the tonight match csk 	neutral
ipl viral video shows ambulance stopped for kkr convoy police call fake defamatory watch https nzqhw	neutral
stopped ipl ipl 	neutral
ipl covid crisis live updates may tuesday ipl stopped for some days after tonight game between 	neutral
times cricket matches had stopped due bizarre circumstances sportskeeda zirigozagroup commerc https bsnj fkzvn	neutral
smile constant msdhoni dhoni https jdjbmjxbgk	neutral
mask sanitization distance maintain follow odishamsdian dhoni covidindia staysafe stay 	neutral
dhoni the leader msdhoni whistlepodu https sgugznynul	neutral
which centres covaxin available dahisar jumbo centre open can you pls publish the list centres with vaccine details 	neutral
that alright you are made https ezlybbqchj	neutral
also directed short film jolly available hotstar also edited indoo jawaani yards high jack https xgvb 	neutral
lata knows how sing modi knows how act pose for pics sachin knows how score gud player but 	neutral
don rude danny the man happy and got accepted how bad mood were https thnckuas	neutral
thackeray gov let him run away from maharastra after hate speech against hindus liberal reality rohitsardana http 	negative
can call him trade analyst verified version rahul verma whose main motive bring hate for akshay kumar 	neutral
don see any centres showing covaxin except couple paid centres which are age frm where stay 	neutral
